"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"350","RT @_ShelleyLoves: Gorgeous lunch at the Devonshire arms! #peakdistrict #derbyshire #chatsworthestate https://t.co/FvkeZdPTHn",FALSE,0,NA,2015-12-14 06:54:35,FALSE,NA,"676294195699720193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DevArmsBeeley",2,TRUE,FALSE,NA,NA
"351","RT @SamuelFoxInn: Hand crafted in the #PeakDistrict. Our award winning dishes are fresh,seasonal and flavoursome @TheoPaphitis #SBS. https:…",FALSE,0,NA,2015-12-14 06:45:54,FALSE,NA,"676292007095099392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lttletownpantry",4,TRUE,FALSE,NA,NA
"352","RT @danscapephoto: • evaporate • Ladybower Reservoir. #peakdistrict #peakscollective #lovegreatbritain #lovetheworld #bbctravel #gtaro… htt…",FALSE,0,NA,2015-12-14 05:59:20,FALSE,NA,"676280290596098049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pofrolova89571",63,TRUE,FALSE,NA,NA
"353","RT @wpduk: Today's #tbt is of 11kV hot stick live line work on a pole change in the #PeakDistrict, #Derbyshire. Guess the year! https://t.c…",FALSE,0,NA,2015-12-14 05:29:37,FALSE,NA,"676272813469233153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DjRichParkin",4,TRUE,FALSE,NA,NA
"354","RT @NigelVardy: The simple beauty of a #derbyshire stile...  #peakdistrict https://t.co/Yu8oRKFbtD",FALSE,0,NA,2015-12-14 05:04:12,FALSE,NA,"676266416610365440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tracytolley1",2,TRUE,FALSE,NA,NA
"355","RT @ArtGuideAlex: Beautiful painted ceiling 1895 St Edmund King &amp; Martyr Church #PeakDistrict #AngelTrail https://t.co/FLSAPNF8vS",FALSE,0,NA,2015-12-14 03:38:35,FALSE,NA,"676244868570722304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrdoodlesdog",9,TRUE,FALSE,NA,NA
"356","RT @MarkSweens: Under the bridge #hiking #nature #peakdistrict #derbyshire #slipperystones https://t.co/IBFWX4uOeP",FALSE,0,NA,2015-12-13 23:38:46,FALSE,NA,"676184515958689793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Widdershins14",26,TRUE,FALSE,NA,NA
"357","RT @polaroidpics: Hugh enjoying the snow #Derbyshire #peakdistrict #childphotography #hollienicolephotography #winterwonderland https://t.c…",FALSE,0,NA,2015-12-13 23:26:25,FALSE,NA,"676181409954930688",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","DerbyshireTweet",1,TRUE,FALSE,NA,NA
"358","RT @MarkSweens: Under the bridge #hiking #nature #peakdistrict #derbyshire #slipperystones https://t.co/IBFWX4uOeP",FALSE,0,NA,2015-12-13 23:05:22,FALSE,NA,"676176110002941952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarryJurgensen",26,TRUE,FALSE,NA,NA
"359","@BBCCountryfile on the Peak District this evening. Catch it on iPlayer https://t.co/EannBDjZii or come and visit! #Edale #PeakDistrict",FALSE,0,"BBCCountryfile",2015-12-13 22:54:54,FALSE,NA,"676173479260065793","186092483","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brownbreadedale",0,FALSE,FALSE,NA,NA
"360","Hugh enjoying the snow #Derbyshire #peakdistrict #childphotography #hollienicolephotography #winterwonderland https://t.co/9RAyVekdDT",FALSE,1,NA,2015-12-13 22:53:03,FALSE,NA,"676173012987723776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","polaroidpics",1,FALSE,FALSE,NA,NA
"361","RT @PollardRoy: Winter rain on Curbar Edge #peakdistrict https://t.co/q6y6vWGTuZ",FALSE,0,NA,2015-12-13 22:48:44,FALSE,NA,"676171926855925760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dawnd_austin",4,TRUE,FALSE,NA,NA
"362","RT @PollardRoy: Chinook over Surprise View #peakdistrict Just need a Zeppelin over Chinley Churn now and I'll be happy :-/ https://t.co/NSC…",FALSE,0,NA,2015-12-13 22:48:29,FALSE,NA,"676171861491884032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dawnd_austin",5,TRUE,FALSE,NA,NA
"363","RT @PeakDistrictNT: The Derwent valley this morning #peakdistrict #darkpeak #derbyshire https://t.co/QRbnwiOzJm",FALSE,0,NA,2015-12-13 22:41:24,FALSE,NA,"676170081894797312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","barbmilne",27,TRUE,FALSE,NA,NA
"364","RT @PeakBreaks: Castleton in Derbyshire's #PeakDistrict #christmas - taken a few days ago.
@BBCCountryfile https://t.co/8RaAjOwowE",FALSE,0,NA,2015-12-13 22:39:23,FALSE,NA,"676169572446244864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brownbreadedale",8,TRUE,FALSE,NA,NA
"365","RT @handpickedparks: 37 breathtaking sunrises over the Peak District http://t.co/C6gD4hjzc6 #PeakDistrict http://t.co/q0gGLimEvY",FALSE,0,NA,2015-12-13 22:10:37,FALSE,NA,"676162333266284544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WilkinsCat88",26,TRUE,FALSE,NA,NA
"366","Enjoyed seeing the Metalwork Gallery and @Wapenmap works by Alison @en_acier with the landscape that inspires so many people! #PeakDistrict",FALSE,0,NA,2015-12-13 21:56:57,FALSE,NA,"676158894234861568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClareStarkie1",1,FALSE,FALSE,NA,NA
"367","RT @ArtGuideAlex: Beautiful painted ceiling 1895 St Edmund King &amp; Martyr Church #PeakDistrict #AngelTrail https://t.co/FLSAPNF8vS",FALSE,0,NA,2015-12-13 21:38:03,FALSE,NA,"676154138221223937",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","didials",9,TRUE,FALSE,NA,NA
"368","RT @ArtGuideAlex: Beautiful painted ceiling 1895 St Edmund King &amp; Martyr Church #PeakDistrict #AngelTrail https://t.co/FLSAPNF8vS",FALSE,0,NA,2015-12-13 21:32:25,FALSE,NA,"676152720655572992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaizyDaizey",9,TRUE,FALSE,NA,NA
"369","RT @holmfirthphotos: Here's a Christmas party that has started early in #Yorkshire ! #PeakDistrict #DarkPeak #Countryfile #EnglandHour http…",FALSE,0,NA,2015-12-13 21:23:18,FALSE,NA,"676150424345444352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nutmegandsage",4,TRUE,FALSE,NA,NA
"370","RT @ArtGuideAlex: Beautiful painted ceiling 1895 St Edmund King &amp; Martyr Church #PeakDistrict #AngelTrail https://t.co/FLSAPNF8vS",FALSE,0,NA,2015-12-13 21:22:57,FALSE,NA,"676150339674972160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","englishparish",9,TRUE,FALSE,NA,NA
"371","RT @PeakBreaks: Castleton in Derbyshire's #PeakDistrict #christmas - taken a few days ago.
@BBCCountryfile https://t.co/8RaAjOwowE",FALSE,0,NA,2015-12-13 21:20:25,FALSE,NA,"676149701268406274",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","debbaldwin64",8,TRUE,FALSE,NA,NA
"372","RT @holmfirthphotos: Here's a Christmas party that has started early in #Yorkshire ! #PeakDistrict #DarkPeak #Countryfile #EnglandHour http…",FALSE,0,NA,2015-12-13 21:17:45,FALSE,NA,"676149030028779520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bellsandbikes",4,TRUE,FALSE,NA,NA
"373","RT @fabcoach: #peakhour Big shout out to #peakdistrict Businesses ! Join us Fridays at 9.45 in DarleyDale DM me #networking  https://t.co/b…",FALSE,0,NA,2015-12-13 21:17:09,FALSE,NA,"676148880057237505",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","TrillmaticRT",1,TRUE,FALSE,NA,NA
"374","RT @holmfirthphotos: Here's a Christmas party that has started early in #Yorkshire ! #PeakDistrict #DarkPeak #Countryfile #EnglandHour http…",FALSE,0,NA,2015-12-13 21:15:49,FALSE,NA,"676148542961004545",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LyliaRose",4,TRUE,FALSE,NA,NA
"375","RT @PollardRoy: Chinook over Surprise View #peakdistrict Just need a Zeppelin over Chinley Churn now and I'll be happy :-/ https://t.co/NSC…",FALSE,0,NA,2015-12-13 21:13:10,FALSE,NA,"676147877803110402",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GRMcKen",5,TRUE,FALSE,NA,NA
"376","RT @holmfirthphotos: Here's a Christmas party that has started early in #Yorkshire ! #PeakDistrict #DarkPeak #Countryfile #EnglandHour http…",FALSE,0,NA,2015-12-13 21:12:36,FALSE,NA,"676147734718644224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KrasnayaDolls",4,TRUE,FALSE,NA,NA
"377","RT @PeakBreaks: Castleton in Derbyshire's #PeakDistrict #christmas - taken a few days ago.
@BBCCountryfile https://t.co/8RaAjOwowE",FALSE,0,NA,2015-12-13 21:11:17,FALSE,NA,"676147402496167936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GRMcKen",8,TRUE,FALSE,NA,NA
"378","Here's a Christmas party that has started early in #Yorkshire ! #PeakDistrict #DarkPeak #Countryfile #EnglandHour https://t.co/wkkVrIEGWa",FALSE,6,NA,2015-12-13 21:11:13,FALSE,NA,"676147383747653633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","holmfirthphotos",4,FALSE,FALSE,NA,NA
"379","RT @LGSpace: If in #PeakDistrict see current issue Peak Advertiser with our 100th monthly article &amp; top 10 tips for #environment, #wellbein…",FALSE,0,NA,2015-12-13 21:09:49,FALSE,NA,"676147033556652033",NA,"<a href=""https://twitter.com/"" rel=""nofollow"">@helloprometheus01</a>","HELLOPROMETHEUS",1,TRUE,FALSE,NA,NA
"380","RT @collins_mp: Get in the sinkhole... #LadybowerDam #PeakDistrict #igersderbyshire #walking #Bamford #Derbyshire #… https://t.co/W9rErJ7Hnl",FALSE,0,NA,2015-12-13 21:01:55,FALSE,NA,"676145043728695296",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iArrowApp",0,FALSE,FALSE,NA,NA
"381","RT @PeakChief: Lovely article about #peakdistrict....  The Peak District in winter is a more peaceful way to see best of Britain https://t.…",FALSE,0,NA,2015-12-13 20:58:38,FALSE,NA,"676144216574140417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PDNPAPlanning",10,TRUE,FALSE,NA,NA
"382","Q3 Where is the best place in @peakdistrict for a pre Xmas lunch with the family? #peakhour @vpdd https://t.co/ZmeLWDZnbU",FALSE,0,NA,2015-12-13 20:55:05,FALSE,NA,"676143326790352896",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LATERLIFE",0,FALSE,FALSE,NA,NA
"383","Q3 Where is the best place in @peakdistrict for a pre Xmas lunch with the family? #peakhour @vpdd https://t.co/cL4OMuxI5K",FALSE,0,NA,2015-12-13 20:55:05,FALSE,NA,"676143326509326337",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","fabcoach",0,FALSE,FALSE,NA,NA
"384","#peakhour Big shout out to #peakdistrict Businesses ! Join us Fridays at 9.45 in DarleyDale DM me #networking  https://t.co/b2E4HxZz71",FALSE,0,NA,2015-12-13 20:53:24,FALSE,NA,"676142900057645057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fabcoach",1,FALSE,FALSE,NA,NA
"385","Welcome to #PeakHour ... Q2 where did you visit in the #PeakDistrict today ? We went to Hassop Station cafe https://t.co/SWDpyoPEFm",FALSE,0,NA,2015-12-13 20:45:09,FALSE,NA,"676140825697325056",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LATERLIFE",0,FALSE,FALSE,NA,NA
"386","Welcome to #PeakHour ... Q2 where did you visit in the #PeakDistrict today ? We went to Hassop Station cafe https://t.co/RASjmkswEZ",FALSE,0,NA,2015-12-13 20:45:09,FALSE,NA,"676140823604543489",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","fabcoach",1,FALSE,FALSE,NA,NA
"387","RT @ArtGuideAlex: Beautiful painted ceiling 1895 St Edmund King &amp; Martyr Church #PeakDistrict #AngelTrail https://t.co/FLSAPNF8vS",FALSE,0,NA,2015-12-13 20:42:34,FALSE,NA,"676140174909292545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Taicliff",9,TRUE,FALSE,NA,NA
"388","RT @PeakBreaks: Castleton in Derbyshire's #PeakDistrict #christmas - taken a few days ago.
@BBCCountryfile https://t.co/8RaAjOwowE",FALSE,0,NA,2015-12-13 20:42:32,FALSE,NA,"676140165203644416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joanniewood",8,TRUE,FALSE,NA,NA
"389","If in #PeakDistrict see current issue Peak Advertiser with our 100th monthly article &amp; top 10 tips for #environment, #wellbeing, #wildlife",FALSE,1,NA,2015-12-13 20:42:02,FALSE,NA,"676140039437438976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LGSpace",1,FALSE,FALSE,NA,NA
"390","#peakhour Q1 How much does £10 grow if spent in a local #peakdistrict business? Who has the @peakdistrict #XFactor ? https://t.co/yUWVL4gzVA",FALSE,0,NA,2015-12-13 20:35:05,FALSE,NA,"676138292648271876",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","fabcoach",0,FALSE,FALSE,NA,NA
"391","#peakhour Q1 How much does £10 grow if spent in a local #peakdistrict business? Who has the @peakdistrict #XFactor ? https://t.co/GkEhnPUSEx",FALSE,0,NA,2015-12-13 20:35:05,FALSE,NA,"676138291490631681",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LATERLIFE",0,FALSE,FALSE,NA,NA
"392","RT @ArtGuideAlex: Beautiful painted ceiling 1895 St Edmund King &amp; Martyr Church #PeakDistrict #AngelTrail https://t.co/FLSAPNF8vS",FALSE,0,NA,2015-12-13 20:29:18,FALSE,NA,"676136837132480512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tellstriumph110",9,TRUE,FALSE,NA,NA
"393","RT @PeakBreaks: Castleton in Derbyshire's #PeakDistrict #christmas - taken a few days ago.
@BBCCountryfile https://t.co/8RaAjOwowE",FALSE,0,NA,2015-12-13 20:26:18,FALSE,NA,"676136079590846464",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","vinceywatson",8,TRUE,FALSE,NA,NA
"394","RT @SamuelFoxInn: Hand crafted in the #PeakDistrict. Our award winning dishes are fresh,seasonal and flavoursome @TheoPaphitis #SBS. https:…",FALSE,0,NA,2015-12-13 20:22:17,FALSE,NA,"676135072664285184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OneSmallStep1",4,TRUE,FALSE,NA,NA
"395","RT @holmfirthphotos: A brief moment's respite from the wind &amp; rain this week - our beautiful #PeakDistrict ! #HolmfirthHour #Countryfile ht…",FALSE,0,NA,2015-12-13 20:20:11,FALSE,NA,"676134540386111489",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","CoutureBeans",3,TRUE,FALSE,NA,NA
"396","RT @holmfirthphotos: A brief moment's respite from the wind &amp; rain this week - our beautiful #PeakDistrict ! #HolmfirthHour #Countryfile ht…",FALSE,0,NA,2015-12-13 20:15:24,FALSE,NA,"676133337279410178",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HolmfirthHour",3,TRUE,FALSE,NA,NA
"397","RT @ArtGuideAlex: Beautiful painted ceiling 1895 St Edmund King &amp; Martyr Church #PeakDistrict #AngelTrail https://t.co/FLSAPNF8vS",FALSE,0,NA,2015-12-13 20:15:13,FALSE,NA,"676133293511811072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bexhillmuseum",9,TRUE,FALSE,NA,NA
"398","RT @holmfirthphotos: A brief moment's respite from the wind &amp; rain this week - our beautiful #PeakDistrict ! #HolmfirthHour #Countryfile ht…",FALSE,0,NA,2015-12-13 20:13:10,FALSE,NA,"676132777838948352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bellsandbikes",3,TRUE,FALSE,NA,NA
"399","RT @ArtGuideAlex: Beautiful painted ceiling 1895 St Edmund King &amp; Martyr Church #PeakDistrict #AngelTrail https://t.co/FLSAPNF8vS",FALSE,0,NA,2015-12-13 20:13:10,FALSE,NA,"676132774999408641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Aliy47",9,TRUE,FALSE,NA,NA
"400","RT @PeakBreaks: Castleton in Derbyshire's #PeakDistrict #christmas - taken a few days ago.
@BBCCountryfile https://t.co/8RaAjOwowE",FALSE,0,NA,2015-12-13 20:13:08,FALSE,NA,"676132769395826689",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","peakinfocentres",8,TRUE,FALSE,NA,NA
"401","A brief moment's respite from the wind &amp; rain this week - our beautiful #PeakDistrict ! #HolmfirthHour #Countryfile https://t.co/K98RREgtqy",FALSE,1,NA,2015-12-13 20:12:17,FALSE,NA,"676132553993158656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","holmfirthphotos",3,FALSE,FALSE,NA,NA
"402","RT @PollardRoy: Winter rain on Curbar Edge #peakdistrict https://t.co/q6y6vWGTuZ",FALSE,0,NA,2015-12-13 20:11:53,FALSE,NA,"676132453459861504",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","peakinfocentres",4,TRUE,FALSE,NA,NA
"403","RT @PollardRoy: Chinook over Surprise View #peakdistrict Just need a Zeppelin over Chinley Churn now and I'll be happy :-/ https://t.co/NSC…",FALSE,0,NA,2015-12-13 20:11:46,FALSE,NA,"676132425320280064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","peakinfocentres",5,TRUE,FALSE,NA,NA
"404","Beautiful painted ceiling 1895 St Edmund King &amp; Martyr Church #PeakDistrict #AngelTrail https://t.co/FLSAPNF8vS",FALSE,9,NA,2015-12-13 20:10:33,FALSE,NA,"676132118066515970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArtGuideAlex",9,FALSE,FALSE,NA,NA
"405","#LongshawEstate #PeakDistrict @nationaltrust Fab walk this morning despite the rain! https://t.co/14jQnPuJoO",FALSE,1,NA,2015-12-13 20:06:26,FALSE,NA,"676131083264593920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nady76",0,FALSE,FALSE,NA,NA
"406","#WinnatsPass this morning. #PeakDistrict https://t.co/QYUQbb1Po8",FALSE,0,NA,2015-12-13 19:58:21,FALSE,NA,"676129045852065793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nady76",0,FALSE,FALSE,NA,NA
"407","#MamTor this morning. #PeakDistrict https://t.co/7J1CSI9guG",FALSE,1,NA,2015-12-13 19:57:02,FALSE,NA,"676128716720852992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nady76",0,FALSE,FALSE,NA,NA
"408","RT @audiotrails: White Peak/Dark Peak walking trails available from https://t.co/rivxNNmPyT #PeakDistrict #geology #history",FALSE,0,NA,2015-12-13 19:47:53,FALSE,NA,"676126412244459520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RuthieBoys",1,TRUE,FALSE,NA,NA
"409","RT @CountryfileMag: .@EllieHarrison__ is hunting for mountain hares in the #PeakDistrict. Here's 6 unmissable winter wildlife spectacles:ht…",FALSE,0,NA,2015-12-13 19:39:40,FALSE,NA,"676124346558128128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blorengeviews",4,TRUE,FALSE,NA,NA
"410","RT @RavenseyeChris: Early light at a lesser-known #peakdistrict standing stone. With @fotoVUE_uk  ... https://t.co/HDH91ZKjMw",FALSE,0,NA,2015-12-13 19:33:18,FALSE,NA,"676122745139240960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaganWriting",13,TRUE,FALSE,NA,NA
"411","Lovely morning spent with the kids aboard the Peak Rail Santa Steam Express. #peakdistrict",FALSE,0,NA,2015-12-13 19:33:02,FALSE,NA,"676122675224408065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamFielding3",0,FALSE,FALSE,NA,NA
"412","RT @SamuelFoxInn: Hand crafted in the #PeakDistrict. Our award winning dishes are fresh,seasonal and flavoursome @TheoPaphitis #SBS. https:…",FALSE,0,NA,2015-12-13 19:31:44,FALSE,NA,"676122347573747712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DDLabour",4,TRUE,FALSE,NA,NA
"413","RT @TroutsdaleFarm: GREAT to see #PeakDistrict on @BBCCountryfile programme https://t.co/Tg5Lg7AAdt Come stay!See @SpeedwellCavern &amp; glorio…",FALSE,0,NA,2015-12-13 19:23:05,FALSE,NA,"676120174328684545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeedwellCavern",1,TRUE,FALSE,NA,NA
